,Average User Rating,User Rating Count,Price,In-app Purchases,Languages,Size,Update_Gap,Name,Subtitle,age_rating,GenreList,Puzzle,Simulation,Action,Board
234,3.5,307,0,,1,16819162,109 days 00:00:00.000000000,0,0,9,  Action  ,0,0,1,0
235,3,41,2.99,,1,47454208,2414 days 00:00:00.000000000,0,0,12,  Simulation    ,0,1,0,0
236,3,11,0,,1,19125248,2129 days 00:00:00.000000000,0,0,12,  Role Playing    ,0,0,0,0
237,1.5,200,0,,1,2651122,5 days 00:00:00.000000000,0,0,4,  Board    ,0,0,0,1
238,4.5,9908,4.99,"0.99, 0.99",1,529755136,2284 days 00:00:00.000000000,0,0,12,    Action  ,0,0,1,0
239,3,124,0,,1,1224994,0 days 00:00:00.000000000,0,0,4,    Puzzle  ,1,0,0,0
240,3.5,6381,0,,1,6678875,1126 days 00:00:00.000000000,0,0,4,    Action  ,0,0,1,0
241,5,37,0.99,,1,8821760,2798 days 00:00:00.000000000,0,0,4,    Puzzle  Education,1,0,0,0
242,3.5,1456,0,,7,27736030,348 days 00:00:00.000000000,0,0,9,  Board    ,0,0,0,1
243,2.5,272,0.99,0.99,1,10806272,2833 days 00:00:00.000000000,0,0,4,      Puzzle,1,0,0,0
244,3,157,1.99,,1,12133376,2843 days 00:00:00.000000000,0,0,4,  ,0,0,0,0
245,3,13433,0,0.99,1,29326612,968 days 00:00:00.000000000,0,0,4,    Puzzle  ,1,0,0,0
246,4.5,28,2.99,"2.99, 11.99",2,23948288,3073 days 00:00:00.000000000,0,0,4,    Board  ,0,0,0,1
247,3,17,0,,2,2708572,270 days 00:00:00.000000000,0,0,4,  Board    ,0,0,0,1
248,2.5,11,1.99,,1,18437120,3310 days 00:00:00.000000000,0,0,4,  Sports  Sports  ,0,0,0,0
249,4.5,8,0,,4,13504512,2602 days 00:00:00.000000000,0,0,4,      Puzzle,1,0,0,0
250,4,45686,0,"4.99, 4.99, 49.99, 49.99",1,92408832,3285 days 00:00:00.000000000,0,0,4,Sports    Sports  ,0,0,0,0
251,2.5,1096,0,,1,70583296,2389 days 00:00:00.000000000,1,0,4,  Action    ,0,0,1,0
252,3,203,1.99,,3,8246272,3347 days 00:00:00.000000000,0,0,4,    Card,0,0,0,0
253,2.5,39,0,,1,18537472,3166 days 00:00:00.000000000,0,0,4,  Education  Puzzle  ,1,0,0,0
254,2.5,2117,0,4.99,4,18915328,2588 days 00:00:00.000000000,0,0,4,  Family    ,0,0,0,0
255,3.5,12215,0,"3.99, 1.99, 1.99",3,50012160,3414 days 00:00:00.000000000,0,1,4,    Card  ,0,0,0,0
256,3.5,6230,1.99,0.99,1,12067083,143 days 00:00:00.000000000,0,0,9,  Action    ,0,0,1,0
257,3.5,579,1.99,"0.99, 0.99",1,157129465,879 days 00:00:00.000000000,0,0,12,      Action,0,0,1,0
258,4,1550,4.99,"0.99, 0.99, 0.99",6,257059840,2653 days 00:00:00.000000000,0,0,9,    Board  ,0,0,0,1
259,4,2303,3.99,,1,219693056,2595 days 00:00:00.000000000,0,0,9,  Action    ,0,0,1,0
260,4,1638,0,"0.99, 0.99",1,57462784,1191 days 00:00:00.000000000,0,0,4,  Board    ,0,0,0,1
261,4,6839,0,3.99,4,214619136,3387 days 00:00:00.000000000,0,0,4,  Card  ,0,0,0,0
262,3,2738,0,"0.99, 0.99",1,10511989,655 days 00:00:00.000000000,0,0,4,      Simulation,0,1,0,0
263,5,5,1.99,,2,22065152,2399 days 00:00:00.000000000,0,0,4,  Board    ,0,0,0,1
264,4.5,227,19.99,,9,64207872,3303 days 00:00:00.000000000,0,0,4,    Board  ,0,0,0,1
265,4,184,2.99,,1,17022757,272 days 00:00:00.000000000,0,0,4,      Puzzle,1,0,0,0
266,2.5,16,1.99,,1,16104448,2374 days 00:00:00.000000000,0,0,12,  Action  ,0,0,1,0
267,4.5,368,3.99,,2,34542592,2390 days 00:00:00.000000000,0,0,4,    Board  Education,0,0,0,1
268,2.5,420,2.99,,1,62170112,2382 days 00:00:00.000000000,0,0,4,    Casual,0,0,0,0
269,3.5,24688,0,"2.99, 0.99, 1.99, 3.99, 7.99",1,39510016,2393 days 00:00:00.000000000,0,0,4,      Simulation,0,1,0,0
270,3,107,0,,3,23666919,0 days 00:00:00.000000000,0,0,4,  Puzzle  ,1,0,0,0
271,2.5,15,0,,10,3866624,1643 days 00:00:00.000000000,0,0,4,      Puzzle,1,0,0,0
272,3.5,187,4.99,,1,34923520,2423 days 00:00:00.000000000,0,0,9,      Simulation,0,1,0,0
273,2.5,6147,0,,1,54165504,2665 days 00:00:00.000000000,0,0,4,    Card  ,0,0,0,0
274,4.5,954,0.99,,1,44658688,2728 days 00:00:00.000000000,0,0,4,  Card    ,0,0,0,0
275,5,1229,0.99,,1,28633088,2458 days 00:00:00.000000000,0,0,4,    Card  ,0,0,0,0
276,3,1361,0,,1,60317696,2624 days 00:00:00.000000000,0,0,4,  Card    ,0,0,0,0
277,4.5,1003,1.99,,1,52358144,2636 days 00:00:00.000000000,0,0,4,    Board  ,0,0,0,1
278,2.5,79,2.99,,3,131782656,2930 days 00:00:00.000000000,0,0,4,  Simulation    ,0,1,0,0
279,2,697,0,,1,16104448,2370 days 00:00:00.000000000,0,0,12,  Action  ,0,0,1,0
280,4,2987,1.99,,1,78302208,2999 days 00:00:00.000000000,0,0,4,  Card    ,0,0,0,0
281,3,85,1.99,,1,20706304,2462 days 00:00:00.000000000,0,0,9,    Action,0,0,1,0
282,3.5,2217,0,"0.99, 0.99, 0.99, 0.99",1,40773632,2862 days 00:00:00.000000000,0,0,9,      Simulation,0,1,0,0
283,4,129759,0,"4.99, 19.99, 9.99, 3.99, 13.99, 6.99, 7.99, 49.99, 15.99, 11.99",1,105713664,1192 days 00:00:00.000000000,0,0,4,  Simulation    ,0,1,0,0
284,2.5,132,0.99,,1,8119296,2946 days 00:00:00.000000000,0,0,4,    Family  ,0,0,0,0
285,4.5,3344,0.99,0.99,1,39673856,2711 days 00:00:00.000000000,0,1,4,  Card    ,0,0,0,0
286,3.5,5,0.99,,1,15073280,1956 days 00:00:00.000000000,0,0,4,  Puzzle    ,1,0,0,0
287,3.5,45,0,,1,4509696,1243 days 00:00:00.000000000,0,0,4,    Board,0,0,0,1
288,4,15,3.99,2.99,2,23407616,2471 days 00:00:00.000000000,0,0,4,    Board  ,0,0,0,1
289,4,16293,0,,1,71884800,2640 days 00:00:00.000000000,0,0,4,  Board    ,0,0,0,1
290,2.5,387,0,1.99,9,23119872,3165 days 00:00:00.000000000,0,0,12,  Simulation  Utilities  ,0,1,0,0
291,1.5,7,0.99,,1,6987776,2368 days 00:00:00.000000000,0,0,9,  Puzzle  ,1,0,0,0
292,3,705,0,,1,7696478,0 days 00:00:00.000000000,0,0,4,  Simulation    ,0,1,0,0
293,3,3813,0,,7,2517539,522 days 00:00:00.000000000,0,0,4,      Trivia,0,0,0,0
294,4.5,18279,4.99,"1.99, 1.99, 1.99, 1.99, 1.99, 1.99, 1.99, 1.99, 5.99",1,65495040,2841 days 00:00:00.000000000,0,0,9,  Action  ,0,0,1,0
295,3,136,0,,1,46461952,2485 days 00:00:00.000000000,0,0,4,      Puzzle,1,0,0,0
296,3,156,0,,1,5767777,536 days 00:00:00.000000000,0,0,9,    Simulation  ,0,1,0,0
297,3,37299,0,,1,14755916,132 days 00:00:00.000000000,0,0,4,  Role Playing    ,0,0,0,0
298,4,978,0.99,,10,154198016,3086 days 00:00:00.000000000,0,0,12,    Action  ,0,0,1,0
299,3,39,0.99,,1,2984960,2336 days 00:00:00.000000000,0,0,4,  Puzzle    Education,1,0,0,0
300,2,35,0.99,,1,2849792,2332 days 00:00:00.000000000,0,0,4,      Puzzle,1,0,0,0
301,3.5,449,0,"0.99, 0.99",1,20720901,481 days 00:00:00.000000000,0,0,4,    Simulation  ,0,1,0,0
302,3.5,113,0.99,,2,44390400,3245 days 00:00:00.000000000,0,1,9,  Board  ,0,0,0,1
303,4,5326,7.99,"4.99, 2.99, 2.99",1,48809984,2800 days 00:00:00.000000000,0,0,4,  Board    ,0,0,0,1
304,2.5,26,0,,1,19681763,602 days 00:00:00.000000000,0,0,4,      Card,0,0,0,0
305,3,9,0,"1.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99",1,12778912,199 days 00:00:00.000000000,0,0,4,    Puzzle  ,1,0,0,0
306,4,1158,0,,1,21807104,1376 days 00:00:00.000000000,0,0,4,    Action,0,0,1,0
307,4,3447,4.99,"9.99, 4.99, 9.99, 0.99, 2.99, 0.99, 4.99, 0.99, 19.99, 19.99",4,208099328,3306 days 00:00:00.000000000,0,0,12,  Board    ,0,0,0,1
308,3,11,5.99,,2,23780352,3064 days 00:00:00.000000000,0,0,4,  Board    ,0,0,0,1
309,3.5,119,0,,3,20304207,17 days 00:00:00.000000000,0,0,4,    Puzzle,1,0,0,0
310,5,19,1.99,"0.99, 0.99, 1.99, 1.99",1,129360896,3200 days 00:00:00.000000000,0,0,4,  Puzzle    ,1,0,0,0
311,3.5,769,0,1.99,2,28652544,3315 days 00:00:00.000000000,0,0,4,  Board  Education  ,0,0,0,1
312,4,23,4.99,,1,25844736,2771 days 00:00:00.000000000,0,0,4,  Board  ,0,0,0,1
313,3,1782,0,"16.99, 4.99, 8.99, 0.99, 2.99, 1.99, 9.99, 4.99, 0.99, 19.99",1,165506048,2078 days 00:00:00.000000000,0,0,4,  Role Playing    ,0,0,0,0
314,3.5,552,0,,3,6614449,603 days 00:00:00.000000000,0,0,4,      Board,0,0,0,1
315,4.5,32,5.99,"1.99, 4.99, 0.99",1,5702656,3202 days 00:00:00.000000000,0,0,12,  Casino    ,0,0,0,0
316,3,183,0,,1,20264890,69 days 00:00:00.000000000,0,0,4,    Sports  ,0,0,0,0
317,3.5,51383,0,"1.99, 1.99, 4.99, 19.99, 99.99, 39.99, 34.99, 4.99",9,118840320,3302 days 00:00:00.000000000,0,0,4,  Puzzle    ,1,0,0,0
318,4,1250,0.99,,1,30252032,2350 days 00:00:00.000000000,0,0,4,      Puzzle,1,0,0,0
319,1.5,46,0.99,,1,42488832,2415 days 00:00:00.000000000,0,0,4,  Action  ,0,0,1,0
320,3.5,38,0,,1,10133504,1183 days 00:00:00.000000000,0,0,4,    Board,0,0,0,1
321,3,136,0,"3.99, 0.99, 4.99, 0.99, 0.99, 0.99, 1.99, 2.99, 0.99, 0.99",1,61472768,1735 days 00:00:00.000000000,0,0,9,  Role Playing    ,0,0,0,0
322,4,2091,0,0.99,1,35420160,2778 days 00:00:00.000000000,0,0,9,    ,0,0,0,0
323,4.5,676,4.99,,11,121187328,2610 days 00:00:00.000000000,0,0,4,  Simulation  ,0,1,0,0
324,4.5,1312,2.99,"1.99, 1.99, 0.99",1,63946752,3200 days 00:00:00.000000000,0,0,4,      Puzzle,1,0,0,0
325,3.5,380,0,,1,37152386,20 days 00:00:00.000000000,0,0,4,  Action  ,0,0,1,0
326,4,2205,0,"1.99, 0.99, 0.99, 0.99, 0.99",5,34355200,3186 days 00:00:00.000000000,0,0,4,      Puzzle,1,0,0,0
327,3,1900,0,,1,39472128,3139 days 00:00:00.000000000,0,1,9,    Board  ,0,0,0,1
328,4,203,0,,1,15966508,790 days 00:00:00.000000000,0,0,4,    Simulation,0,1,0,0
329,4.5,22149,0,2.49,13,112579584,3278 days 00:00:00.000000000,0,0,4,    Board  ,0,0,0,1
330,4,13,0.99,,1,10514432,1660 days 00:00:00.000000000,0,0,4,    Board  ,0,0,0,1
331,4,38,0,"0.99, 0.99, 1.99, 1.99, 1.99",1,128826368,3201 days 00:00:00.000000000,0,0,4,  Puzzle    ,1,0,0,0
332,3.5,217,0,,1,13305796,900 days 00:00:00.000000000,0,0,4,    Role Playing,0,0,0,0
333,4,997,3.99,,1,38358016,2567 days 00:00:00.000000000,0,0,4,    Board  ,0,0,0,1
334,4,4424,2.99,,8,30310400,2072 days 00:00:00.000000000,0,0,4,    Casual  ,0,0,0,0
335,4,2171,0,,11,71461888,2596 days 00:00:00.000000000,0,0,4,    Puzzle,1,0,0,0
336,2.5,55,0,,1,925334,92 days 00:00:00.000000000,0,0,4,  Board    ,0,0,0,1
337,3,914,0,,1,14018005,417 days 00:00:00.000000000,0,0,4,    Puzzle  ,1,0,0,0
338,4,1460,0.99,,3,26494976,2441 days 00:00:00.000000000,0,0,4,    Puzzle  ,1,0,0,0
339,4.5,1249,0.99,"1.99, 4.99, 9.99, 34.99, 39.99",1,93254656,2658 days 00:00:00.000000000,0,0,4,    Puzzle  ,1,0,0,0
340,4,861,0,,5,5682435,11 days 00:00:00.000000000,0,0,4,    Board  ,0,0,0,1
341,3.5,3293,0,"0.99, 1.99, 0.99, 0.99",1,16161543,198 days 00:00:00.000000000,0,0,4,    Board  ,0,0,0,1
342,3,188,0,2.99,1,3125248,2619 days 00:00:00.000000000,0,0,12,    Simulation,0,1,0,0
343,4.5,10,0.99,,1,51822592,1169 days 00:00:00.000000000,0,0,4,  Board  ,0,0,0,1
344,3,361,0,,2,15421440,1242 days 00:00:00.000000000,0,0,4,  Puzzle    Education,1,0,0,0
345,3.5,24,9.99,,1,17991680,2366 days 00:00:00.000000000,0,0,9,    Board,0,0,0,1
346,3,103,0.99,,1,4241408,3008 days 00:00:00.000000000,0,0,4,      Trivia,0,0,0,0
347,3,258,0,"0.99, 2.99, 11.99, 5.99, 1.99, 0.99, 4.99, 4.99, 0.99, 1.99",1,19264702,513 days 00:00:00.000000000,0,0,9,    Role Playing  ,0,0,0,0
348,4.5,725,3.99,,1,103183360,3196 days 00:00:00.000000000,0,0,4,      Board,0,0,0,1
349,1.5,56,0,,1,10132718,0 days 00:00:00.000000000,0,0,4,  Board    ,0,0,0,1
350,3,63,0,,1,10350262,0 days 00:00:00.000000000,0,0,4,  Casual    ,0,0,0,0
351,5,5,0,,1,8065334,88 days 00:00:00.000000000,0,0,9,    Puzzle  ,1,0,0,0
352,4.5,60,0,,1,3892224,2608 days 00:00:00.000000000,0,0,4,  Board  ,0,0,0,1
353,3,298,0,,2,24436634,325 days 00:00:00.000000000,0,0,4,    Action  ,0,0,1,0
354,4,12661,0,"4.99, 9.99, 19.99, 49.99, 99.99, 4.99",1,62133248,2223 days 00:00:00.000000000,0,0,12,    Role Playing  ,0,0,0,0
355,3,93,0,,1,6281433,370 days 00:00:00.000000000,0,0,4,  Board    ,0,0,0,1
356,2.5,479,0,,1,5583336,422 days 00:00:00.000000000,0,0,9,  Simulation  Utilities  ,0,1,0,0
357,3.5,563,0,,1,10961235,0 days 00:00:00.000000000,0,0,4,    Simulation,0,1,0,0
358,3,100,2.99,,7,47011298,176 days 00:00:00.000000000,0,0,9,      Board,0,0,0,1
359,4,3673,0,"2.99, 0.99, 0.99, 7.99",8,53997568,2583 days 00:00:00.000000000,0,1,12,      Action,0,0,1,0
360,3.5,3298,2.99,"0.99, 0.99, 7.99",8,50094080,2590 days 00:00:00.000000000,0,1,12,      Action,0,0,1,0
361,3,354,4.99,,1,42478592,2976 days 00:00:00.000000000,0,0,12,  Board    ,0,0,0,1
362,4,481,0,,1,30674388,0 days 00:00:00.000000000,0,0,9,  Action  ,0,0,1,0
363,3,94,1.99,,1,62168064,2712 days 00:00:00.000000000,0,0,4,      Card,0,0,0,0
364,4.5,24,0,,1,17375232,1646 days 00:00:00.000000000,0,0,4,  Puzzle    Education,1,0,0,0
365,4.5,10,0,,1,1503232,1388 days 00:00:00.000000000,0,0,4,    Board  Utilities,0,0,0,1
366,4,8861,0,"1.99, 1.99, 1.99, 6.99, 6.99, 0.99, 16.99, 16.99, 0.99",9,65256448,2476 days 00:00:00.000000000,0,0,9,    Role Playing,0,0,0,0
367,2,6,0,"0.99, 0.99, 0.99, 0.99, 0.99, 0.99",2,10477568,3045 days 00:00:00.000000000,0,0,4,Education    Puzzle  ,1,0,0,0
368,3.5,663,0,"0.99, 0.99, 0.99",1,19929855,276 days 00:00:00.000000000,0,0,9,    Action  ,0,0,1,0
369,3.5,296,0,,1,27007974,0 days 00:00:00.000000000,0,0,9,    Action,0,0,1,0
370,4.5,39,2.99,,1,36168704,2555 days 00:00:00.000000000,0,0,4,    Education  Puzzle,1,0,0,0
371,3,403,0,"0.99, 5.99, 1.99, 2.99",4,19490740,464 days 00:00:00.000000000,0,0,9,  Role Playing    ,0,0,0,0
372,4,5164,0,"0.99, 0.99, 2.99, 0.99, 4.99, 4.99, 9.99, 19.99, 9.99, 19.99",4,208402432,3202 days 00:00:00.000000000,0,0,12,      Board,0,0,0,1
373,4,139,0,,3,10950039,654 days 00:00:00.000000000,0,0,4,    Action  ,0,0,1,0
374,2.5,15,0,,2,2686976,1890 days 00:00:00.000000000,0,0,9,  Puzzle    ,1,0,0,0
375,3.5,515,0,0.99,2,28962816,3232 days 00:00:00.000000000,0,0,4,  Board  ,0,0,0,1
376,4,197,0,,3,12941681,431 days 00:00:00.000000000,0,0,4,    Puzzle  ,1,0,0,0
377,4.5,26,0,"4.99, 4.99, 3.99, 11.99",2,112240640,3214 days 00:00:00.000000000,0,0,4,    Board,0,0,0,1
378,4.5,1223,0,"4.99, 2.99, 9.99, 0.99, 2.99, 0.99, 2.99, 0.99",1,72173568,3180 days 00:00:00.000000000,0,1,4,    Card  ,0,0,0,0
379,4,11125,4.99,"4.99, 4.99, 9.99, 1.99, 1.99",6,812956672,2819 days 00:00:00.000000000,0,0,4,  Board    ,0,0,0,1
380,3,57,0,,1,1121700,0 days 00:00:00.000000000,0,0,4,    ,0,0,0,0
381,4,37,0,,1,101123893,474 days 00:00:00.000000000,0,0,9,  ,0,0,0,0
382,3,6,0.99,,1,39820288,2669 days 00:00:00.000000000,0,0,4,    Board  ,0,0,0,1
383,2.5,341,0,,13,181682176,2755 days 00:00:00.000000000,1,0,9,  Casual  ,0,0,0,0
384,4,660,1.99,,10,154198016,2953 days 00:00:00.000000000,0,0,12,      Action,0,0,1,0
385,2.5,34,2.99,,1,52587520,2661 days 00:00:00.000000000,0,0,9,    Simulation  ,0,1,0,0
386,4.5,4516,4.99,"1.99, 1.99, 7.99, 1.99, 1.99, 1.99, 1.99, 1.99, 1.99, 1.99",1,594029568,2600 days 00:00:00.000000000,0,0,9,  Board    ,0,0,0,1
387,1.5,7,0.99,,1,70511616,2578 days 00:00:00.000000000,0,0,4,  Role Playing    ,0,0,0,0
388,2.5,12,0.99,,1,66524160,2599 days 00:00:00.000000000,0,0,12,  Role Playing    ,0,0,0,0
389,2.5,23,0,,1,1218106,0 days 00:00:00.000000000,0,0,4,  Puzzle    ,1,0,0,0
390,2.5,6,1.99,,2,1506304,2232 days 00:00:00.000000000,0,0,4,  Board    ,0,0,0,1
391,4.5,889,4.99,,1,32216064,2940 days 00:00:00.000000000,0,0,9,  Action  ,0,0,1,0
392,4,1719,0,"0.0, 0.99, 0.0, 0.99",2,45790208,2775 days 00:00:00.000000000,0,0,4,  Board    ,0,0,0,1
393,3.5,88,0,"0.99, 5.99, 1.99, 2.99",4,49774293,436 days 00:00:00.000000000,0,0,9,  Role Playing    ,0,0,0,0
394,3.5,58,0,,1,50365440,2231 days 00:00:00.000000000,0,0,9,  Card    ,0,0,0,0
395,4,766,2.99,,1,21241856,2638 days 00:00:00.000000000,0,0,4,      Simulation,0,1,0,0
396,2.5,28,0,,8,15812315,0 days 00:00:00.000000000,0,0,12,      Action,0,0,1,0
397,3,26,0,,1,26655870,443 days 00:00:00.000000000,0,0,4,    Puzzle,1,0,0,0
398,4,1815,0.99,"0.99, 2.99, 1.99, 3.99, 4.99, 1.99, 9.99, 9.99, 19.99, 24.99",1,63327232,2748 days 00:00:00.000000000,0,0,9,  Simulation    ,0,1,0,0
399,4,6602,0,"0.99, 0.99, 0.99, 0.99, 0.99, 1.99, 1.99, 2.99, 3.99, 4.99",1,63400960,2693 days 00:00:00.000000000,0,0,9,  Simulation    ,0,1,0,0
400,2,9,0,0.99,1,2682880,2640 days 00:00:00.000000000,0,0,4,    Board  ,0,0,0,1
401,4,22,0.99,,9,33515520,2353 days 00:00:00.000000000,0,0,4,  Board  ,0,0,0,1
402,4.5,6983,2.99,,1,275684352,1738 days 00:00:00.000000000,0,0,9,  Role Playing    ,0,0,0,0
403,3.5,36,0,"0.99, 0.99",1,15852132,46 days 00:00:00.000000000,0,0,12,    Simulation,0,1,0,0
404,4.5,12,0,"0.99, 5.99, 1.99, 3.99",6,61551616,3203 days 00:00:00.000000000,0,0,4,  Board    ,0,0,0,1
405,3.5,2492,0,0.99,1,40911291,785 days 00:00:00.000000000,0,0,17,  Action    ,0,0,1,0
406,3.5,66,0,"0.99, 1.99, 5.99, 3.99",1,49209886,420 days 00:00:00.000000000,0,0,9,    Action  ,0,0,1,0
407,4,1920,4.99,0.99,5,252247040,2489 days 00:00:00.000000000,0,0,4,    Action  ,0,0,1,0
408,2.5,10384,0,"9.99, 4.99, 2.99, 0.99, 49.99, 99.99",1,19831723,216 days 00:00:00.000000000,0,0,12,  Simulation    ,0,1,0,0
409,4.5,12485,4.99,,5,191455232,2393 days 00:00:00.000000000,0,0,4,      Simulation,0,1,0,0
410,4.5,2820,0.99,"1.99, 0.99, 0.99, 0.99, 0.99",1,113908373,754 days 00:00:00.000000000,0,0,9,  Action    ,0,0,1,0
411,2.5,93,0,,2,5017600,1379 days 00:00:00.000000000,0,0,4,    Puzzle,1,0,0,0
412,4,303,0,0.99,1,12118016,3114 days 00:00:00.000000000,0,0,4,    Board,0,0,0,1
413,4.5,13147,0.99,"0.99, 2.99, 0.99, 9.99, 5.99, 5.99",1,42482779,730 days 00:00:00.000000000,0,0,12,  Casual  ,0,0,0,0
414,4.5,1439,3.99,"2.99, 4.99",1,37890048,2794 days 00:00:00.000000000,0,0,9,    Card  ,0,0,0,0
415,4,615,0,0.99,3,8312661,772 days 00:00:00.000000000,0,0,4,  Board    ,0,0,0,1
416,4.5,36217,0.99,"0.0, 0.0, 0.99, 2.99, 0.99, 0.99, 0.99",1,50085888,1384 days 00:00:00.000000000,0,0,4,    Action  ,0,0,1,0
417,4,124,0.99,,1,25516032,2753 days 00:00:00.000000000,0,0,4,  Puzzle  ,1,0,0,0
418,4.5,59,6.99,,1,57085952,3153 days 00:00:00.000000000,0,0,4,    Board  Education,0,0,0,1
419,3.5,113,0,"2.99, 0.99, 2.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 3.99",1,34477056,3144 days 00:00:00.000000000,0,0,4,  Board    ,0,0,0,1
420,4,2002,0,"1.99, 1.99, 4.99, 19.99, 99.99, 39.99",9,133463040,3179 days 00:00:00.000000000,0,0,4,    Puzzle  ,1,0,0,0
421,3,74,0,"0.99, 0.99, 0.99, 0.99, 0.99, 9.99, 0.99, 0.99, 0.99, 0.99",1,6414161,167 days 00:00:00.000000000,0,0,4,    Puzzle  ,1,0,0,0
422,4,12136,0,0.99,1,40485929,294 days 00:00:00.000000000,0,0,9,  Action    ,0,0,1,0
423,3.5,832,2.99,0.99,1,191513600,3119 days 00:00:00.000000000,0,1,4,    Board  ,0,0,0,1
424,3.5,383,0,,1,27389160,0 days 00:00:00.000000000,0,0,4,    Simulation  ,0,1,0,0
425,4,18605,0.99,"0.99, 0.99",1,32022528,1463 days 00:00:00.000000000,0,0,4,    Puzzle,1,0,0,0
426,3,94,0,,1,28015888,16 days 00:00:00.000000000,0,0,4,  Puzzle  ,1,0,0,0
427,4.5,17551,0,"2.99, 2.99, 0.0, 0.0, 0.99, 0.99, 0.99, 0.99",1,50556928,1351 days 00:00:00.000000000,0,0,4,      Action,0,0,1,0
428,3.5,137,1.99,,3,41875456,2734 days 00:00:00.000000000,0,1,4,    Simulation  ,0,1,0,0
429,4.5,1194,3.99,,1,50015232,2410 days 00:00:00.000000000,0,0,4,  Board    ,0,0,0,1
430,3,32,0,,1,11968146,0 days 00:00:00.000000000,0,0,4,      Puzzle,1,0,0,0
431,3,9,0,,1,63982592,2148 days 00:00:00.000000000,1,0,4,      Simulation,0,1,0,0
432,4,407,1.99,,3,42928128,2732 days 00:00:00.000000000,0,1,4,    Simulation  ,0,1,0,0
433,4,37,0.99,,1,16351232,2137 days 00:00:00.000000000,0,0,4,      Puzzle,1,0,0,0
434,3.5,19,0,,1,12328960,2386 days 00:00:00.000000000,0,0,4,      Puzzle,1,0,0,0
435,3.5,53,0,,1,46484944,0 days 00:00:00.000000000,0,0,9,      Action,0,0,1,0
436,4,1006,2.99,0.99,1,40382464,1112 days 00:00:00.000000000,0,0,4,      Action,0,0,1,0
437,3.5,74,0.99,,1,75919360,2195 days 00:00:00.000000000,0,0,4,  Board  ,0,0,0,1
438,3.5,197,0,,4,24391873,67 days 00:00:00.000000000,0,0,9,  Board    ,0,0,0,1
439,4,1016,0,,1,58638336,3044 days 00:00:00.000000000,0,0,4,      Puzzle,1,0,0,0
440,3.5,35,0.99,,1,58212352,1170 days 00:00:00.000000000,0,0,12,  Casual    ,0,0,0,0
441,1.5,56,0,"2.99, 0.99, 1.99",1,224016384,2483 days 00:00:00.000000000,0,0,4,    Board  ,0,0,0,1
442,4,12,0,,1,25436160,1003 days 00:00:00.000000000,0,0,4,  Board    Business,0,0,0,1
443,4,7955,0,,1,51691520,1661 days 00:00:00.000000000,0,0,4,    Card,0,0,0,0
444,4,107,0,,1,30312448,2870 days 00:00:00.000000000,0,0,4,    Card  ,0,0,0,0
445,4,531,0,,1,30312448,2862 days 00:00:00.000000000,0,0,4,      Card,0,0,0,0
446,4.5,1985,0,2.99,18,72999936,2925 days 00:00:00.000000000,0,1,4,      Board,0,0,0,1
447,3,5867,0,"19.99, 9.99, 4.99, 49.99, 99.99",9,18796544,1030 days 00:00:00.000000000,0,0,9,  Role Playing    ,0,0,0,0
448,4.5,8409,2.99,"6.99, 1.99, 2.99, 0.99, 0.99, 1.99, 1.99, 0.99, 0.99, 0.99",1,24138752,2432 days 00:00:00.000000000,0,0,4,    Casual,0,0,0,0
449,2,5,0,0.99,1,57758720,2274 days 00:00:00.000000000,0,0,9,    Card,0,0,0,0
450,3,15,0.99,,1,23207936,2165 days 00:00:00.000000000,0,0,4,      Role Playing,0,0,0,0
451,2.5,30,0,,1,13279232,1116 days 00:00:00.000000000,0,0,4,      Board,0,0,0,1
452,4.5,12,0.99,,4,7204864,1489 days 00:00:00.000000000,0,0,4,  Puzzle  ,1,0,0,0
453,2.5,243,0,,1,45953024,2948 days 00:00:00.000000000,0,0,4,    Board  ,0,0,0,1
454,2.5,243,0,,1,45953024,2948 days 00:00:00.000000000,0,0,4,    Board  ,0,0,0,1
455,4.5,3330,0.99,"0.99, 0.99, 2.99, 1.99",1,44702166,611 days 00:00:00.000000000,0,0,9,    Action,0,0,1,0
456,4,346,4.99,,11,171450368,2428 days 00:00:00.000000000,0,0,4,    Simulation,0,1,0,0
457,3,27,0,"0.99, 0.99, 0.99, 0.99, 0.99",1,84501159,167 days 00:00:00.000000000,0,0,12,  Action  ,0,0,1,0
458,3.5,140,0,16.99,9,5956608,2875 days 00:00:00.000000000,0,0,4,    Board,0,0,0,1
459,3.5,115,0,"0.99, 0.99, 0.99, 0.99, 0.99",1,101755824,190 days 00:00:00.000000000,0,0,12,  Action  ,0,0,1,0
460,4,25,0,0.99,1,24873984,2523 days 00:00:00.000000000,0,0,4,  Board  ,0,0,0,1
461,4.5,141,0.99,,1,20115456,1520 days 00:00:00.000000000,0,0,4,  Role Playing  ,0,0,0,0
462,4.5,552,0.99,,1,102590464,2590 days 00:00:00.000000000,0,0,4,    Card  ,0,0,0,0
463,2.5,32,0,,1,24981103,0 days 00:00:00.000000000,0,0,12,      Action,0,0,1,0
464,3,12,0,,1,8323072,1618 days 00:00:00.000000000,0,0,4,    Board  ,0,0,0,1
465,3,5,0,2.99,5,54369280,809 days 00:00:00.000000000,0,0,4,  Education  Puzzle  ,1,0,0,0
